id,x,y
3,52604.86171680549,2009.5690999999933
3,52902.210685707265,1951.9450999999972
3,53199.55965460835,1911.2474999999977
3,53496.90862350966,1870.459799999997
3,53794.25759241108,1841.8484999999928
3,54091.60656131291,1841.3488999999972
3,54388.955530214495,1841.9303999999975
3,54686.30449911541,1850.0975999999937
3,54983.65346801741,1868.4570999999996
3,55281.00243691849,1887.201000000001
3,55578.35140581991,1897.5800000000017
3,55875.700374721906,1908.851999999999
3,56173.04934362299,1909.6343000000052
3,56470.398312524405,1905.7979999999952
3,56767.74728142624,1885.854600000006
3,57065.09625032782,1853.4750000000058
3,57362.445219228735,1828.5601000000024
3,57659.794188130734,1789.1353999999992
3,57957.14315703182,1735.6212999999989
3,58254.49212593323,1694.7872999999963
3,58551.84109483523,1661.1362999999983
3,58849.190063736314,1619.0819999999949
3,59146.53903263773,1587.760699999999
3,59443.88800153973,1574.665200000003
4,0,2254.9890000000014
4,299.9151465228733,2223.1995000000024
4,599.8302930466637,2190.5818
4,899.7454395694408,2159.969299999997
4,1199.6605860933937,2136.839300000007
4,1499.5757326161709,2119.585500000001
4,1799.4908791399612,2110.263399999996
4,2099.4060256628345,2110.4514000000054
4,2399.3211721862995,2122.4030000000057
4,2699.236318709402,2141.0458999999973
4,2999.1514652331925,2168.213499999998
4,3299.06661175597,2205.2378000000026
4,3598.981758279923,2245.598800000007
4,3898.8969048033878,2287.0286999999953
4,4198.812051326261,2327.261799999993
4,4498.727197849364,2369.6061000000045
4,4798.642344372829,2409.3880000000063
4,5098.557490895932,2441.9358000000066
4,5398.472637419722,2469.8974000000017
4,5698.387783943187,2497.5929000000033
4,5998.302930466223,2525.599000000002
4,6298.218076989689,2552.1879999999946
4,6598.133223512791,2576.1921
4,6898.048370036581,2600.3733999999968
4,7197.963516559358,2624.5985999999975
4,7497.878663083148,2641.279999999999
4,7797.793809606022,2648.7746000000043
4,8097.708956129487,2647.115699999995
4,8397.624102652751,2633.304900000003
4,8697.539249176216,2606.4024999999965
4,8997.454395699318,2572.4112000000023
4,9297.369542223109,2530.6450999999943
4,9597.284688745656,2471.9015999999974
4,9897.199835269446,2399.9611000000004
4,10197.114981792549,2323.6818000000058
4,10497.030128316013,2256.774099999995
4,10796.945274839278,2173.4569000000047
4,11096.860421362742,2094.2301000000007
4,11396.775567885616,2032.403999999995
4,11696.690714409406,1988.4364999999962
4,11996.6058609331,1955.7985999999946
4,12296.521007455973,1930.016499999998
4,12596.436153979075,1925.7477999999974
4,12896.35130050254,1931.0804000000062
4,13196.266447025575,1946.3408999999956
4,13496.18159354904,1980.1812999999966
4,13796.096740073059,2026.9107999999978
4,14096.011886595932,2070.385399999999
4,14395.927033119397,2112.1328000000067
4,14695.8421796425,2163.8511
4,14995.757326166453,2217.8168000000005
4,15295.672472688839,2267.5053999999946
4,15595.587619213022,2306.8215000000055
4,15895.50276573557,2358.0391999999993
4,16195.41791225936,2415.856400000004
4,16495.33305878246,2471.2978000000003
4,16795.248205305925,2516.587400000004
4,17095.163351828796,2576.781700000007
4,17395.078498352977,2654.2409999999945
4,17694.993644875525,2740.095000000001
4,17994.908791399317,2818.4967999999935
4,18294.823937922094,2911.9358000000066
4,18594.739084445886,3025.112399999998
4,18894.654230968757,3151.6965000000055
4,19194.56937749245,3254.4179000000004
4,19494.484524016243,3369.3378999999986
4,19794.399670538955,3497.2332000000024
4,20094.314817062746,3616.300000000003
4,20394.22996358585,3721.2976999999955
4,20694.1451101084,3805.353600000002
4,20994.06025663242,3893.148700000005
4,21293.97540315621,3944.480899999995
4,21593.89054967876,3970.697
4,21893.80569620255,3985.5198999999993
4,22193.720842725492,3972.7387000000017
4,22493.635989249284,3933.25
